1758358603: mosquitto version 2.0.22 starting
1758358603: Config loaded from /mosquitto/config/mosquitto.conf.
1758358603: Opening ipv4 listen socket on port 1883.
1758358603: Opening ipv6 listen socket on port 1883.
1758358603: mosquitto version 2.0.22 running
1758358606: New connection from 172.18.0.5:50145 on port 1883.
1758358606: New client connected from 172.18.0.5:50145 as auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (p2, c1, k60).
1758358606: No will message specified.
1758358606: Sending CONNACK to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (0, 0)
1758358606: Received SUBSCRIBE from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392
1758358606: 	Temp (QoS 0)
1758358606: auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 0 Temp
1758358606: Sending SUBACK to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392
1758358607: Received PUBLISH from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359463: Received PUBLISH from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359463: Sending PUBLISH to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359465: Received PUBLISH from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359465: Sending PUBLISH to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359467: Received PUBLISH from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359467: Sending PUBLISH to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359469: Received PUBLISH from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359469: Sending PUBLISH to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359471: Received PUBLISH from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359471: Sending PUBLISH to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1758359472: Client auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 closed its connection.
1758359472: mosquitto version 2.0.22 terminating
1758359472: Saving in-memory database to /mosquitto/data//mosquitto.db.
1768700067: mosquitto version 2.0.22 starting
1768700067: Config loaded from /mosquitto/config/mosquitto.conf.
1768700067: Opening ipv4 listen socket on port 1883.
1768700067: Opening ipv6 listen socket on port 1883.
1768700067: mosquitto version 2.0.22 running
1768700068: New connection from 172.18.0.5:38871 on port 1883.
1768700068: New client connected from 172.18.0.5:38871 as auto-345CB992-135F-EC5A-2674-770025BEA8FD (p2, c1, k60).
1768700068: No will message specified.
1768700068: Sending CONNACK to auto-345CB992-135F-EC5A-2674-770025BEA8FD (0, 0)
1768700068: Received SUBSCRIBE from auto-345CB992-135F-EC5A-2674-770025BEA8FD
1768700068: 	temp_F (QoS 0)
1768700068: auto-345CB992-135F-EC5A-2674-770025BEA8FD 0 temp_F
1768700068: Sending SUBACK to auto-345CB992-135F-EC5A-2674-770025BEA8FD
1768700071: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700071: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700074: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700074: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700077: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700077: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700080: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700080: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700083: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700083: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700086: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700086: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700089: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700089: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700092: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700092: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700095: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700095: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700098: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700098: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700101: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700101: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700104: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700104: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700107: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700107: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700110: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700110: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700113: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700113: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700116: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700116: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700119: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700119: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700122: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700122: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700125: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700125: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700128: Received PINGREQ from auto-345CB992-135F-EC5A-2674-770025BEA8FD
1768700128: Sending PINGRESP to auto-345CB992-135F-EC5A-2674-770025BEA8FD
1768700128: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700128: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700131: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700131: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700134: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700134: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700137: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700137: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700140: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700140: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700143: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700143: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700146: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700146: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700149: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700149: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700152: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700152: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700155: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700155: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700158: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700158: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700161: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700161: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700164: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700164: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700167: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700167: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700170: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700170: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700173: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700173: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700176: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700176: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700179: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700179: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700182: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700182: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700185: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700185: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700188: Received PINGREQ from auto-345CB992-135F-EC5A-2674-770025BEA8FD
1768700188: Sending PINGRESP to auto-345CB992-135F-EC5A-2674-770025BEA8FD
1768700188: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700188: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700191: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700191: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700194: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700194: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700197: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700197: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700200: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700200: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700203: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700203: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700206: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700206: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700209: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700209: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700212: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700212: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700215: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700215: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700218: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700218: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700221: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700221: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700224: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700224: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700227: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700227: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700230: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700230: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700233: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700233: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700236: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700236: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700239: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700239: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700242: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700242: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700245: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700245: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700248: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700248: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700249: Received PINGREQ from auto-345CB992-135F-EC5A-2674-770025BEA8FD
1768700249: Sending PINGRESP to auto-345CB992-135F-EC5A-2674-770025BEA8FD
1768700251: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700251: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700254: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700254: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700257: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700257: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700260: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700260: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700263: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700263: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700266: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700266: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700269: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700269: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700272: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700272: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700275: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700275: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700278: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700278: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700281: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700281: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700284: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700284: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700287: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700287: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700290: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700290: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700293: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700293: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700296: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700296: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700299: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700299: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700302: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700302: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700305: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700305: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700308: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700308: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700309: Received PINGREQ from auto-345CB992-135F-EC5A-2674-770025BEA8FD
1768700309: Sending PINGRESP to auto-345CB992-135F-EC5A-2674-770025BEA8FD
1768700311: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700311: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (4 bytes))
1768700314: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700314: Sending PUBLISH to auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700317: Received PUBLISH from auto-345CB992-135F-EC5A-2674-770025BEA8FD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
